,text,emotion
7059,sign away your luggage to the,frustration
7060,I didn't sign anything. I didn't sign anything. And you people have got to make-,anger
7061,"It's part of the small- it's part of the agreement when you're purchasing an airline ticket, there's- when you-",frustration
7062,You have to make amends for what you did for losing my bag and all of my stuff.  Fifty dollars is unacceptable.,anger
7063,"Ma'am, please calm down.  When you purchase a ticket, there is a terms and agreement,",frustration
7064,No.  No.  I don't know. You know what? I'm going to call my lawyer. You know what?  That's what I'm going to do.  I'm going to call my lawyer and have him get down here and explain to you that this is an unacceptable option.,anger
7065,terms and conditions- in the agreement of purchasing a ticket. Most people frequently look it over,frustration
7066,The best that we can do for you is give you-,frustration
7067,Ma'am.,frustration
7068,I want to talk to your supervisor.,anger
7069,I am- I am- I am my own supervisor.,frustration
7070,"I've had enough.  I want to talk to-no, no unacceptable I want to your supervisor. I am done with this.",anger
7071,"I am the supervisor, ma'am.",frustration
7072,"Really, you don't work for anybody.  It's just you?",anger
7073,I am the current manager on duty.,frustration
7074,"Okay.  Well I want to call whoever you report to, whoever your boss is because I have had enough with this airline and I am finished waiting for my fifty dollar gift certificate.",anger
7075,"Ma'am, I own Northwest Airlines.",frustration
7076,"Hey, I'm, uh. I'm really sorry about what happened.  I don't um- I mean what you can you do?  I mean it's-",sadness
7077,Thanks.,sadness
7078,"When I was seven, my- my grandmother died and I really- I don't know, I mean it was really hard to let go but the important thing is- is that you do let go and your realize that, you know, they- you know, they- this person had fun while they were- while they were here and, uh, you know, you work- you work through it.",sadness
7079,"You know it's just, I just, you know, I mean it just happened.  I just, like- I just keep expecting him to walk in, you know.",sadness
7080,Mmhmm. Yeah.  Yeah.  I mean it's- it's hard.  It's hard.,sadness
7081,"I just- I just thought he would have longer, you know, because I'm- I mean when he found out he was sick, we knew that wasn't good but I just- I just thought that it would take longer, you know?",sadness
7082,Yeah.,sadness
7083,"Well I mean, you know, I mean it was I mean with that kind of condition,",neutral
7084,Yeah. I know. I know.,sadness
7085,"you know, it's inevitable  and I mean honestly it's- it's almost like",sadness
7086,"you know, you don't- you know, how long do you want the person to go through that, you know.",neutral
7087,It's sort of- it's almost better off to rest in peace than he is to live in pain.,neutral
7088,"Yeah, I know. But I'd rather have him here with me, you know. It's just not fair.  I mean he- he didn't get to do like anything. I mean he was-",sadness
7089,"He was only twenty four and just so many things that we were going to do, you know, and now he won't get to do them and he won't get to be here when I do.  You know, like I'll get married some day and he won't be there, like, he won't get to see that.",sadness
7090,Yeah.,sadness
7091,It just doesn't seem fair.,sadness
7092,"It's not fair but I mean that's, you know, the course of life is that, you know, you meet people and you lose them.",sadness
7093,You're okay,sadness
7094,Thank you for being here.,sadness
7095,You know I think- I think we should celebrate because I think that's what he would have wanted.,sadness
7096,[LAUGHTER] You're probably right.  He probably would be pissed if we were all sitting around being upset about it. He'd want us to have a party.,happiness
7097,Yeah.,neutral
7098,And to drink in his honor. [LAUGHTER],happiness
7099,"That's right.  That's right.  I mean he would want us to, you know, celebrate the life that he- that he lived and, you know, enjoy the rest of ours as much as we can.",sadness
7100,"Yeah, I know.",sadness
7101,So-,sadness
7102,"Oh, man, I just -- I don't know what to do.  I don't know what to do.  It's like every job, you know, I go to; every job I apply to,",frustration
7103,"it's just like nobody- nobody wants to hire me. It's been years, I mean, do you understand, years?  Like, I'm -- you know what I mean, it's like I've been collecting unemployment for so long now, it's just like I just -- I can't take it.  I don't know what to do.  I mean, I'm just like losing my mind.",frustration
7104,Well there has to be something you haven't tried.,neutral
7105,"I-I'm not kidding.  I've tried everything.  Like I've gone to every business and local, you know,",frustration
7106,"local business in- in the area and I can't- I can't get anything.  Like, nobody -",frustration
7107,What about like a temp agency?,neutral
7108,"Have you gone, like, signed up with a temp agency?  Maybe they can help.",neutral
7109,"there's just like no jobs available.  I mean, it's just like, God.",neutral
7110,"Yeah, I tried that.  And there was like, yeah, like I did like one thing once.  But, like, that's not -- it doesn't last very long.  And it's not enough to live on.",frustration
7111,"Right, but you have -- I mean, you have to keep on them.  You have to keep calling and reminding them that you're still looking and",neutral
7112,"I mean, you have to be really aggressive about it.",neutral
7113,"Yeah, I do.  I do.  You don't understand.",frustration
7114,I- You don't understand. I don't have a job.  All- My job is to look for a job.  I don't do anything else.,frustration
7115,"But, like, it's been years now and I just can't seem to get anything that really fits.  It's just it -- I -- it drives me absolutely insane.",frustration
7116,"Well, I mean, if it's that bad, maybe you're gonna have to take something that doesn't really fit, you know.  Like maybe you'll have to do something else for a while.  Find a new field, new skill.",neutral
7117,"No, no, no, no, no.  I can't- I can't do that.  I can't, I- because if I'm not- if I'm not- if I'm not doing something that I love, then I can't -- I can't- I mean it's- what's the point?",frustration
7118,"Well then you're choosing to be unemployed, really.",neutral
7119,I'm not choosing. I'm not-,frustration
7120,"If you're not willing to try and work with it and find something and, you know, I mean, there are things you could do.",neutral
7121,"No, but I'm try- but like all the things that I-it's like I apply to all these places and none of them",frustration
7122,"-- I mean, I don't understand.  It's like -- I mean, I feel like I'm qualified enough.  I just don't understand.  Like, I mean, it's just like a matter of circumstance, but it's been three years, you know, three years.",frustration
7123,"Well maybe, you know, your luck it is just down and the market for your particular field is down and maybe you just need to look into doing something else for a while.",neutral
7124,This is stupid.,frustration
7125,"I mean, I'm not saying that you should, you know--",neutral
7126,"You know what, this is your fault.",frustration
7127,Excuse me?,surprise
7128,It's your fault 'cause -cause you always told me to- to do this and I did that instead.  And I didn't take your advice and - and- but you sort of were like were telling--,frustration
7129,It's my fault 'cause you didn't do what I told you to?,neutral
7130,"Yeah, exactly.",frustration
7131,Well that sounds like your fault.,neutral
7132,Yeah.,frustration
7133,You didn't do what I told you to do.,neutral
7134,That's 'cause you always tell me to do the wrong thing.  And I thought this time it was -- I was gonna be right by going with the opposite thing. So it's your fault because,frustration
7135,"-because you were always wrong and-and-and this time you were right. And-and I didn't -- yeah, that's why.",frustration
7136,That's amazing logic that you managed to turn that around and make it my fault.,xxx
7137,"Well, I mean, it makes sense, doesn't it, hmm?",neutral
7138,I think maybe you can't get employed because you aren't willing to take responsibility for your own actions.,neutral
7139,That's not true.  I take responsibility for my own actions.,neutral
7140,Really?  Whose fault is it you don't have a job?,neutral
7141,Yours.  I don't--,neutral
7142,[LAUGHTER],neutral
7143,"You see what you just did there, though?",xxx
7144,"I had- No, I don't.  I'm sorry.  I just totally screwed this one up.  You can stop it I guess.",other
7145,Why did he invite her?,anger
7146,Why does that bother you?,neutral
7147,It's been three years.  Why all of a sudden?,anger
7148,Well maybe- maybe he just wanted to see her again.,neutral
7149,Nobody comes seven hundred miles just to see.,frustration
7150,What do you mean?  He was brought up next door to the girl his whole life.  Why shouldn't he want to see her again?,xxx
7151,Don't look at me like that.  He didn't tell me anymore than he told you.,xxx
7152,She's not going to marry him.,xxx
7153,How do you know he's even thinking about it?,neutral
7154,It's got that about it.,xxx
7155,Well so what.,xxx
7156,"What's going on here, Joe?",anger
7157,Listen kid.,frustration
7158,"No, line.",anger
7159,"Uh, Then why is she still-she's not his girl, Joe",neutral
7160,"She's not his girl, Joe.  She knows she's not.",anger
7161,You can't read her mind.,neutral
7162,Then why is she still single?  New York is full of men.  Why hasn't she married?,anger
7163,Probably a hundred people told her she's foolish but she's waited.,anger
7164,How do you know why she waited?,frustration
7165,Because she knows what I know that's why.  She's faithful as a rock.,anger
7166,"In my worst moments, I think of her waiting and I know again that I'm right.",frustration
7167,Look it's a nice day.  What are we arguing for?,frustration
7168,"Nobody in this house dares take her faith away, Joe.  Strangers might but not his father, not his brother.",frustration
7169,What do you want me to do?,frustration
7170,"I want you to act like he's coming back, both of you.  Don't think I haven't noticed you since he invited her.  I won't stand for any nonsense.",xxx
7171,But Kate-,frustration
7172,"Because if he's not coming back, I'll kill myself.",frustration
7173,"Laugh, laugh at me, but why did that happen the very night she came back?",xxx
7174,"She goes to sleep in his room and his memorial breaks in pieces.  Look, look at it.  Joe-",anger
7175,Calm yourself.,frustration
7176,"Believe with me, Joe.  I can't stand alone.",frustration
7177,Calm yourself.,frustration
7178,Just last week a man showed up in Detroit missing longer than Larry.  You read it yourself.,frustration
7179,Alright.  Alright.  Calm yourself.,frustration
7180,You above all have got to believe.  You.,frustration
7181,Why me above all?,frustration
7182,Just don't stop believing.,frustration
7183,"What does that mean, me above all?  Look at you.  You're shaking.",anger
7184,I can't help it.,frustration
7185,What have I got to hide?  What the hell is matter with you Kate?,frustration
7186,What time is it?  They're supposed to run around midnight.  This is great isn't it?  Look at this night we've got here.  It couldn't be better.,happiness
7187,"Actually, I wanted to go a little farther up the coast, get away from the lights and the people, but I was afraid to miss it.  How you doing?",xxx
7188,Fine.,neutral
7189,"Is that, is that-that's just foam isn't it?  I can't even tell",excited
7190,"although if you can't tell, it probably isn't them.  It will probably be unmistakable.  Don't you think?  How you doing?",xxx
7191,"Oh, no you know what I did?  I forgot my flashlight.  How could I be so stupid I forgot my flashlight.",frustration
7192,What flashlight?,xxx
7193,"The flashlight, the silver one.  There's only one isn't there?",frustration
7194,It's not yours.,frustration
7195,Whose is it?,surprise
7196,It's ours.  It's mine too.,xxx
7197,Well sure.,frustration
7198,You kept saying my flashlight as if it somehow is just yours.  How's that supposed to make me feel?,xxx
7199,"No of course our flashlight, yours and mine, mi flashlight es su flashlight naturally.  How could we not think to bring it?",frustration
7200,I hope the moon stays out.  I wonder do they always run during a full moon.  I can't remember if it was full last year.  Remember?,excited
7201,Yes.,xxx
7202,"Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket.",neutral
7203,"Ah, this is great, isn't it?  I didn't even think to bring a six-pack.  A six-pack would be just the ticket right about now.",happiness
7204,I can't believe I forgot.  I'm like a kid.  It's amazing I got out of the house with my fly zipped.,xxx
7205,"Oh, I wonder if they can hear me talk or feel the vibrations in the sand when we move around?",xxx
7206,I'm cold.,xxx
7207,Do you want my jacket?,xxx
7208,It's after eleven let's go home.,anger
7209,Are you kidding?  We'd miss it.  We just got here.  What's the point of coming down here if we just turn around and go home?,frustration
7210,There is no point in coming down here.,anger
7211,Right.,frustration
7212,That's my point.,frustration
7213,That's my point too.,neutral
7214,So let's go home.,frustration
7215,"No, no, no.  That's not my point.  My point is is that there's no point in coming down here if we just leave.  Don't you want to see it?",frustration
7216,Not particularly.,frustration
7217,Why not?,xxx
7218,I just don't.  It's stupid.,anger
7219,Honey this is natural phenomenon.  I mean this only happens once a year.  This is a great opportunity.,frustration
7220,Think about the people in Kansas.  They'd have to get plane tickets and hotel reservations to come see this.  We're just forty minutes away.  It's too good to pass up.,excited
7221,"Pass up what?  These little fish swim onto the beach, flop around, and then swim away and then they die.",anger
7222,"Yeah but that moment on the beach is the highlight of their little lives.  All that flopping around is laying eggs or what do you, spawning or mating something like that.",frustration
7223,This is the big night for these guys.  Life's last orgy.,excited
7224,What are you so excited about?  This isn't a moon landing we're talking about.  It's fish.  It's fish nobody even eats.,anger
7225,"Yeah, they do.",frustration
7226,"Oh, Augie.",frustration
7227,Okay but it's fish who do something none of the other fish do,frustration
7228,"like the swallows returning to Capistrano or the lemmings throwing themselves off the cliffs, like that.  There's mystery here and magic",excited
7229,a little bit of the unexplainable.  I don't see how you cannot be interested.,frustration
7230,I'm just not.,anger
7231,For real?,surprise
7232,Yes.,anger
7233,I don't get it.  The first time we came here to see it you said it was the best night of your life and last year I remember distinctly you were so excited to get here.  You stubbed your toe rushing me out the door and didn't even notice until we were in the car.,frustration
7234,Last year you will also remember our shoes got wet.  I got sand in my panties.  We got in a big fight over nothing.  You got a sore throat and we did not see the Grunions.,xxx
7235,We weren't in a good spot.,frustration
7236,We didn't see them the first time either.,anger
7237,We just weren't in a good spot.  This is a much better spot.,anger
7238,"I've got good instincts for these things.  Look there. What's that.  Is that?  Is that, is that-no it's just seaweed isn't it.",excited
7239,"Ah, man this is great.  I wouldn't miss this for anything.  I mean think about this.  I know you're not interested but just think about this for a minute.",excited
7240,Out there someplace there's this huge mass of silver fish heading this way.  They don't know why.  We don't know why.  It wasn't a decision.  They didn't take a vote.,excited
7241,No one sent them a map or an invitation.  Just some little instinctual time release firecracker went off in their little bodies and all as one. They turned and formed a line as long as the California coast and started swimming.,excited
7242,They're swimming right now as if that's the only thing that matters.,excited
7243,It's single mindedness with no mind.  Urgency that's pure urge.,excited
7244,They don't know what drives them.  They don't give it a name or ask question.  They just turn as one and start the swim that brings them here to this place,excited
7245,where we stand for massive celebration of sex and death.,excited
7246,"Ah, I'm giving myself goose bumps.  All my hairs are popping up.",excited
7247,That's the wind.,frustration
7248,Well so what do you think?,xxx
7249,About what?,anger
7250,What I said.,xxx
7251,It's ridiculous.,anger
7252,What's he going to say?  Maybe we should tell him before he sees it.,xxx
7253,He saw it.,neutral
7254,How could he see it?  I was the first one up.  He was still in bed.,surprise
7255,He was out here when it broke.,xxx
7256,When?,xxx
7257,About four this morning.  I heard it cracking and I woke up and looked out.  He was standing right there when it cracked.,xxx
7258,What was he doing out here at four in the morning?,xxx
7259,"I don't know.  When it cracked, he ran back into the house and cried in the kitchen.",xxx
7260,Did you talk to him?,sadness
7261,"No, I figured the best thing was to leave him alone.",sadness
7262,He cried hard?,xxx
7263,I could hear him right through the floor of my room.,sadness
7264,What was he doing out here at that hour?  He's dreaming about him again.  He's walking around at night.,frustration
7265,I guess he is.,xxx
7266,He's getting just like after he died.,xxx
7267,What's the meaning in that?,xxx
7268,"I don't know the meaning of this, mom.  But I know one thing you made a terrible mistake with dad.",frustration
7269,What?,surprise
7270,"Being dishonest with him, that kind of thing always pays off and now it's paying off.",frustration
7271,What do you mean dishonest?,xxx
7272,You know that Larry's not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,anger
7273,"What do you want to do, argue with him?",anger
7274,I don't want to argue with him but it's time that he realizes that Larry's not coming back anymore.,anger
7275,"Why shouldn't he dream of him?  Walk the nights waiting for him?  Do we contradict him?  Do we say straight out that we have no hope anymore, that we haven't had any hope for years now?",xxx
7276,You can't say that to him.,anger
7277,We've got to say it to him.,anger
7278,How are you going to prove it?  Can you prove it?,anger
7279,For God's sake three years.  Nobody comes back after three years.  It's insane.,anger
7280,To you it is and to me but not to him.  You can talk yourself blue in the face but there's no body and no grave so where are you?,anger
7281,Sit down mom.  I want to talk to you.,frustration
7282,The trouble is the goddamn newspapers.  Every month some boy turns up from nowhere so the next one is going to be Larry.,anger
7283,"Alright, alright, alright.  Listen. You know why I asked Annie here don't you?",frustration
7284,Why?,xxx
7285,You know why.,neutral
7286,Well I got an idea but what's the story?,xxx
7287,I'm going to ask her to marry me.,neutral
7288,"Well that's only your business, Chris.",neutral
7289,You know it's not only my business.,frustration
7290,What do you want me to do?  You're old enough to know your own mind.,anger
7291,Then it's alright.  I'll go ahead with it.,frustration
7292,Well you want to make sure that father isn't going to-,xxx
7293,Then it isn't just my business.,anger
7294,I'm just saying.,frustration
7295,Sometimes you infuriate me.  You know that?  Isn't it your business too if I tell this to father and he throws a fit about it.,anger
7296,Sometimes you have a- Sometimes you have a talent for ignoring things.,anger
7297,I ignore what I got to ignore. The girl is Larry's girl.,anger
7298,She's not Larry's girl.,frustration
7299,"From father's point of view, he's not dead and you have no right to take his girl.",anger
7300,"Now you can go on from there and you know where to go, but I'm telling you I don't know where to go.  See I don't know.  Now what can I do for you?",anger
7301,"I don't know why it is but every time I reach out for something I want, I have to pull back because other people will suffer. My whole bloody life time after time after time.",frustration
7302,You're a considerate fellow.  There's nothing wrong in that.,neutral
7303,To hell with that.,anger
7304,Did you ask Annie yet?,xxx
7305,I wanted to get this settled first.,sadness
7306,How do you know she'll marry you?  Maybe she feels the same way father does.,frustration
7307,"Well if she does, then that's the end of it.  From her letters, I think she's forgotten him.  I'll find out.",frustration
7308,"and then we'll thrash it out with dad, right mom.  Don't avoid me.",anger
7309,The trouble is you don't see enough women.  You never did.,frustration
7310,So what I'm not fast with women.,anger
7311,I don't see why it has to be Annie.,anger
7312,Because it is.,anger
7313,Well that's a good answer but it don't answer anything.  You haven't seen her since you went to war.  It's been five years.,anger
7314,I can't help it.  I know her best.  I was brought up next door to her.,xxx
7315,"These years when I think of someone for my wife, I think of Annie.  What do you want, a diagram?",sadness
7316,"I don't want a diagram.  He thinks he's coming back, Chris.",frustration
7317,You marry that girl.  You're pronouncing him dead.  Now what happens to your father?  Do you know because I don't?,anger
7318,Alright then mom.,xxx
7319,Just give it some more thought.,xxx
7320,"I've given it three years of thought.  I hoped that if I waited, dad would forget about Larry",anger
7321,"and everything would be happy and we would have a regular wedding.  But if that can't happen here, then I'll have to get out.",frustration
7322,What the hell is this?,xxx
7323,"I'll get out.  I'll get married and live someplace else, maybe New York.",xxx
7324,Are you crazy?,anger
7325,I've been a good son too long.  A good sucker I'm through with it.,xxx
7326,You've got a business here.  What the hell is this?,anger
7327,"The business, the business doesn't inspire me.",anger
7328,Must you be inspired?,anger
7329,"Yes, I like it an hour a day.  If I have to grub for money all day long, at least at evening I want it beautiful.",frustration
7330,I want- I want a family.  I want some kids.  I want to build something I give myself to.  Annie is in the middle of that.  Now where do I find it?,frustration
7331,You mean-tell me something you mean you'd really leave the business?,frustration
7332,Yes on this I would.,xxx
7333,Well you don't want to think that way.,xxx
7334,Then you help me stay here.,frustration
7335,Alright but don't think that way,anger
7336,"because what the hell did we work for?  This whole shooting match is just for you, Chris.",anger
7337,I know.  Just you help me stay here.,frustration
7338,But don't think that way.  You hear me?,anger
7339,I am thinking that way.,xxx
7340,I don't understand you do I?,xxx
7341,No.  I'm a pretty tough guy.,xxx
7342,Yeah.  I can see that.,anger
7343,"That was a rouser, wasn't it?",xxx
7344,That was the first time you ever hit me.,anger
7345,I didn't hit you very hard.,neutral
7346,"The manager came in and found us rolling about on the floor, biting and scratching like panthers.  Oh, dear.",happiness
7347,I shall never forget his face.,xxx
7348,"How ridiculous.  How utterly, utterly ridiculous.",happiness
7349,We were very much younger then.,xxx
7350,And very much sillier.,happiness
7351,"As a matter of fact, the real cause of that row was Peter Burden.",frustration
7352,You knew there was nothing in that.,xxx
7353,I knew nothing of the sort.  You took presents from him.,frustration
7354,Presents?  A trivial little brooch.,xxx
7355,"I remember it well, bristling with diamonds in the worst possible taste.",xxx
7356,Not at all.  It was very pretty.  I still have it and I wear it often.,excited
7357,You went out of your way to torture me over Peter Burden.,frustration
7358,I did not.  You made the whole thing up in your jealous imagination.,xxx
7359,"You must admit that he was in love with you, wasn't he?",anger
7360,"Just a little, perhaps, nothing serious.",happiness
7361,Line?,neutral
7362,Let him kiss you.,neutral
7363,You let him kiss you.  You said you did.,anger
7364,What of it?,anger
7365,What of it?,anger
7366,It gave him a lot of pleasure and it didn't hurt me.,xxx
7367,What about me?,anger
7368,"If you hadn't been so nosey, you never would have known a thing about it.",frustration
7369,"That's a nice point of view, I must say.",anger
7370,"Oh, dear.  I'm bored with this conversation.",frustration
7371,So am I; bored stiff.,anger
7372,You want some brandy?,xxx
7373,"No, thanks.",anger
7374,"I'll have a little myself, I think.",frustration
7375,I don't see why you want it.  You've already had two glasses.,frustration
7376,"No particular reason.  Anyhow, they were very small ones.",frustration
7377,It seems so silly to go on and on and on with such a thing.,frustration
7378,You can hardly call three liquor glasses in a whole evening going on and on and on.,frustration
7379,It's become a habit with you.,anger
7380,You needn't be so grand just because you don't happen to want any at the moment.,frustration
7381,"Oh, don't be so stupid.",frustration
7382,"Really, Amanda",anger
7383,What?,anger
7384,Nothing.,anger
7385,"Going out somewhere, my dear?",anger
7386,"No, just making myself fascinating for you",frustration
7387,Oh.  That reply has broken my heart.,frustration
7388,"The woman's job is to allure the man.  Watch me a minute, will you?",xxx
7389,"As a matter of fact, that's perfectly true.",anger
7390,"Oh, no, it isn't.",anger
7391,"Yes, it is.",anger
7392,"Oh, be quiet.",anger
7393,Line?,neutral
7394,It's a pity you didn't- It's a pity you didn't have more brandy.,neutral
7395,It's a pity you didn't have any more brandy.  It might have made you a little less disagreeable.,anger
7396,It doesn't seem to have worked such wonders with you.,frustration
7397,Line?,neutral
7398,"Snap.  Oh, snap, snap, snap, like a little adder.",anger
7399,"Adders don't snap, they sting.",anger
7400,"They -- nonsense, they have a little bag of venom behind their fangs and they snap.",anger
7401,They sting.,frustration
7402,They snap.,anger
7403,I don't care.  Do you understand?  I don't care.  I don't mind if they bark and roll about like hoops.,anger
7404,Did you see much of Peter Burden after our divorce?,xxx
7405,"Yes, I did, quite a lot.",anger
7406,"I suppose you let him kiss you a good deal more then, hmm?",anger
7407,Mind your own business.,anger
7408,You must have had a riotous time.,anger
7409,"No restraint at all, very enjoyable.  You never had much anyhow.",anger
7410,You're quite insufferable.  I expected it's because you're drunk.,anger
7411,I'm not in the least drunk.,anger
7412,You always had a weak head.,anger
7413,I think I mentioned once before that I've only had three minute liquor glasses of brandy this whole evening.  That's hardly enough to get a child of two drunk.,frustration
7414,"On the contrary, a child of two could get violently drunk on only one glass of brandy.",anger
7415,Very interesting.  And how about a child of four and a child of six and a child of nine?,anger
7416,"Oh, shut up.",anger
7417,"We might get up a splendid little- a splendid little debate about this, you know, intemperate tots.",xxx
7418,"Not very funny, dear.  You'd better have some more brandy.",anger
7419,Very good idea.  I will,anger
7420,You better turn that off I think.,anger
7421,Why?,anger
7422,It's late and the people upstairs will get annoyed.,xxx
7423,There aren't any people upstairs.  It's a photographer's studio.,anger
7424,"There are people downstairs, I suppose",anger
7425,They're away in Tunis.,xxx
7426,This is no time of year for Tunis.,xxx
7427,"Turn it on again, please.",anger
7428,I will do no such thing.,xxx
7429,"Very well, if you insist on being boorish and idiotic.",anger
7430,Turn it off.  It's driving me mad.,anger
7431,Go away.  Go away.  I hate you.,anger
7432,Turn it off.,anger
7433,You are far too temperamental.  Try to control yourself.,anger
7434,We swapped. Listen.,neutral
7435,Listen--,anger
7436,"Listen, indeed.  I am sick and tired of listening to you, you damn sadistic bully.",anger
7437,"You're a vile tempered, loosed living",anger
7438,Stop.,anger
7439,wicked little beast. And I- I hope I never see you again as long as live.,anger
7440,Stop.  I hate you.  Do you hear me? You're conceited and overbearing and utterly impossible.,anger
7441,"This is the end.  Do you understand, the end?  Finally and forever.",anger
7442,You're not going like this.,anger
7443,"Oh, yes, I am.",anger
7444,"No, you're not.",anger
7445,"Let go of me.  You're a cruel fiend and I hate and loath you.  Thank God, I discovered in time what you're really like.",anger
7446,Shut up. Shut up.,anger
7447,"You're a mean, evil minded",anger
7448,Marry you again? Huh.,anger
7449,little vampire And I hope to God I never set eyes on you as long as I live.,anger
7450,"Never, never, never.  I'd rather die in torment. Beast brute.",anger
7451,Whore.,anger
7452,Swine.,anger
7453,"Well, so what do you think?",neutral
7454,About what?,xxx
7455,What I said.,xxx
7456,It's ridiculous.,xxx
7457,It certainly is not.  It's slightly exaggerated scientific fact.,xxx
7458,It's PR.  Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.,anger
7459,I'm not the only one.  Look at these people.,xxx
7460,"Well sure everybody's told the same story.  It keeps us all coming back for more.  It keeps us all excited, keeps us thinking that life is going to start any minute now if we can just find the right spot and get in on the action.",xxx
7461,Are we talking about the same thing?,xxx
7462,Well I'm sorry but it's still just fish to me.,xxx
7463,"Carla, can I ask you something?  Don't take this the wrong way but are you having your period?",xxx
7464,Goddamn it Augie don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.,anger
7465,Well then what's bugging you?,frustration
7466,We just have different ideas about what this evening is supposed to look like.,anger
7467,"There's nothing to it.  We come down here.  The grunions arrive.  They do their little fish business.  We go oh, ah look at the fish.  They go home.  We go home.",frustration
7468,"For heaven's sake, this is not about fish.",anger
7469,Why not?,frustration
7470,We totally skipped. Right.,neutral
7471,"There's nothing to it.  We come down here.  The grunions arrive.  They do the little fish business.  We go oh, ah look at the fish.  They go home.  We go home.",xxx
7472,"For heaven's sake, grow up we are not going to see the Grunions.",anger
7473,Why not?,frustration
7474,We never do.  Do we have we ever?,anger
7475,We've missed them twice that's not ever.,frustration
7476,Twice is every time we've tried that's ever.,anger
7477,We'll see them this year.,frustration
7478,"No, we won't.  It's pointless.  It's like waiting up to see Santa Clause.",xxx
7479,"God I feel as though my entire life is going to be spent standing on the beach with my eyes wide open and my hands clasped expectantly waiting for the fish to show up,",xxx
7480,and the fish won't show up.,anger
7481,I thought you wanted to see it.,frustration
7482,You don't understand anything I'm saying.,frustration
7483,"No, of course not.",frustration
7484,I did want to see it.  I always do.  I keep thinking that this time will be the time but it never is.,frustration
7485,It's just a fish.  Nothing to get traumatized over.,frustration
7486,"For heaven's sake, this is not about fish.",xxx
7487,I've been trying to work this backwards but I can't seem to pinpoint the moment when we took a turn for the worse.  You were fine during the phone call from Marge.  Dinner was okay.  Doing the dishes was no problem.,frustration
7488,Let's see I took a shower.  You watched the news.  You said the Grunions are running tonight. I said great let's go.  I feel lucky tonight.,xxx
7489,"Okay.  Uh, so I'm putting on my jacket, putting out the animals.  We're getting the car out of the garage.",xxx
7490,Do you remember the first time we came to see it?  It was about four years ago right after we got married.,xxx
7491,We thought I was pregnant and we had a bottle of champagne but no glasses.  You asked me to dance.  So we took off our shoes,sadness
7492,"and you popped the cork and while we were dancing, you said the softest most intimate things to me",sadness
7493,right into my ear so that I could hear them as much as- so that I could feel them as much as hear them.,sadness
7494,"And I remember thinking this is it.  At last, at last I'm as happy as I'm supposed to be.",sadness
7495,Wait a minute.  I've got it.,neutral
7496,"Dancing barefoot in the sand, drinking champagne from the bottle.",sadness
7497,"It was in the car right.  Driving past the Knickerbocker Liquor Locker, you said let's get some champagne and I said times a wasting or something like that.  Right?",neutral
7498,"That's it, right?  You want this to be like the other time, right.  That's it.",excited
7499,I would rather not remember some things.  I would rather not hope for some things.,sadness
7500,Okay.  Right.  I got it.  Sure.  Of course.  Listen you want to dance?,xxx
7501,No.,neutral
7502,You want me to get some champagne?,neutral
7503,No.,sadness
7504,Take off our shoes?,xxx
7505,No.  No.,frustration
7506,Well what?  Want me to breath in your ear?,frustration
7507,No.,frustration
7508,Want to get married again?,frustration
7509,No.,frustration
7510,What?  What do you want a divorce?,frustration
7511,No.,frustration
7512,A vacation?,frustration
7513,No.,anger
7514,"A new carpet, a poodle, a backrub, ice cream, a suicide pact.  What?  What?  Carla what the hell do you want?",frustration
7515,I want something to turn out the way it's supposed to.,xxx
7516,Well welcome to the human race.  You think this is what I had in mind.,xxx
7517,"Do you think that when I proposed, I had this great fantasy going that four years down the line we'd come to the beach and yell at each other over fish.",frustration
7518,Do you think that I knew that there'd be times when you'd look at me like I'm a used Kleenex and times I would look at you and think holy hell when's the next flight to Alaska.,frustration
7519,"No, no I'm just like you.  I thought it was going to be all peaches and roses and sand in our hair and wind in our",frustration
7520,"Sand in our toes and wind in our hair and the fish will always come and the bills will always pay themselves and ha, ha baby the jokes on us.  Because you know what you get,",frustration
7521,"you know what you get Carla, this.",xxx
7522,"This what, what is this?  This isn't even anything.",anger
7523,Yes it is.,xxx
7524,"Oh, right, sure this is standing on the beach.  This is waiting.  This is fighting.",anger
7525,Right.,xxx
7526,But this isn't anything like I thought anything would be like.,xxx
7527,"No, I know me either.",xxx
7528,"This is just this.  I mean it includes a lot in everything but it's just not, you know, something else.  Do you have any idea what I'm trying to say?",xxx
7529,I'm doing the best I can.,frustration
7530,"I know you are, Augie.  Really I do.  I know you wanted this to be special and nice and it's the full moon and the sand and all but I just couldn't help thinking about being somewhere else.",sadness
7531,Maybe if you were with somebody else too.,sadness
7532,I didn't say that.,frustration
7533,"No, I know but still.  I know I don't make you happy.",sadness
7534,"For heaven's sake, whatever I'm doing I'd rather be doing it with you.",frustration
7535,Yeah?,surprise
7536,Well don't be ridiculous.  Don't you know that?  You're the one who probably wishes you were with somebody else,frustration
7537,somebody who knew how to enjoy herself and didn't take everything so hard.,sadness
7538,"Actually now that you mention it, no I don't.",neutral
7539,Okay.  Fine.  So we're in the wrong spot but we're with the right person.,xxx
